Area_SqFt,Bedrooms,Full_Bathrooms,Half_Bathrooms,Location,Year_Built,Garage_Area,Basement_Area,Luxury_Score,Price,House_Age,Total_Bathrooms,Total_Area,Price_Per_SqFt,Luxury_Band
1812.0,4,2,1,Premium,1993.0,354.8747069567452,0.0,13.0,1046273.882812383,33.0,2.5,2166.8747069567453,577.4138426116904,0
2426.0,3,2,0,Rural,2005.0,425.9337527181538,734.207276430596,36.0,488889.46011951065,21.0,2.0,3586.14102914875,201.5207997195015,0
3066.0,3,2,0,Suburbs,1982.0,150.0,0.0,13.0,642769.9640438326,44.0,2.0,3216.0,209.64447620477253,0
2235.0,4,3,1,Suburbs,2016.0,347.47134544689976,986.6631440770034,67.0,810776.8769932805,10.0,3.5,3569.134489523903,362.7637033526982,0
3529.0,3,2,1,Standard,2022.0,268.2795522871889,0.0,70.0,1065330.4683566557,4.0,2.5,3797.279552287189,301.87885190044085,0
1248.0,4,3,0,Standard,1983.0,507.6897078733997,0.0,90.0,800094.3528025539,43.0,3.0,1755.6897078733996,641.1012442328156,1
600.0,4,3,0,Standard,1976.0,784.1946665156659,200.0,52.0,541751.220691969,50.0,3.0,1584.1946665156659,902.9187011532817,0
2257.0,4,2,0,Standard,1985.0,295.4452795952708,0.0,12.0,673470.4686052331,41.0,2.0,2552.4452795952707,298.39187798193757,0
2169.0,3,2,0,Standard,2017.0,488.78678593668826,951.5749245583536,79.0,960881.2074538196,9.0,2.0,3609.3617104950417,443.00655023228194,1
3391.0,1,1,0,Rural,2010.0,464.3091989941102,0.0,18.0,443983.5567254387,16.0,1.0,3855.3091989941104,130.92997839145937,0
2368.0,2,1,0,Standard,2025.0,460.75444066662897,730.0127359192315,56.0,737438.0471451504,1.0,1.0,3558.7671765858604,311.41809423359393,0
2220.0,4,2,0,Suburbs,2011.0,425.4310615327429,0.0,16.0,536912.4592460257,15.0,2.0,2645.431061532743,241.85245911983137,0
2417.0,3,2,0,Suburbs,2022.0,413.1946416211413,931.5185892743344,78.0,820570.2543884129,4.0,2.0,3761.7132308954756,339.49948464559907,1
600.0,2,1,2,Standard,1964.0,298.64327047619616,200.0,3.0,186034.9898530088,62.0,2.0,1098.6432704761962,310.05831642168135,0
1079.0,3,2,1,Standard,2002.0,354.81712839202265,527.4375061573921,58.0,649683.5966069084,24.0,2.5,1961.2546345494147,602.1164009331866,0
2852.0,1,1,1,Rural,1981.0,454.0870023829452,817.2672390733887,57.0,454229.9567016159,45.0,1.5,4123.354241456334,159.2671657439046,0
2156.0,3,1,0,Premium,2008.0,150.0,1357.4129278338607,88.0,1451453.51024908,18.0,1.0,3663.4129278338605,673.2159138446567,1
1832.0,2,2,0,Suburbs,2015.0,150.0,0.0,59.0,527396.277298669,11.0,2.0,1982.0,287.88006402765774,0
2511.0,2,2,1,Standard,1990.0,230.3365382246737,0.0,87.0,816853.8790649395,36.0,2.5,2741.336538224674,325.31018680403804,1
3181.0,5,3,2,Rural,2015.0,233.32520516500216,0.0,63.0,562579.0592033942,11.0,4.0,3414.325205165002,176.85603873102616,0
2476.0,2,1,0,Premium,2006.0,485.9087978994733,0.0,64.0,1358797.9040274678,20.0,1.0,2961.9087978994735,548.7875218204636,0
1276.0,2,2,1,Standard,2020.0,421.7723044255533,0.0,4.0,489101.8414335602,6.0,2.5,1697.7723044255533,383.3086531610973,0
2778.0,4,3,0,Standard,2010.0,333.22892310529875,934.8669743835288,46.0,953045.4864947888,16.0,3.0,4046.0958974888276,343.06892962375406,0
1477.0,2,1,0,Rural,2017.0,470.9822813511383,759.4300745192984,89.0,403624.0880502521,9.0,1.0,2707.412355870437,273.2729099866297,1
2505.0,3,2,1,Downtown,2009.0,569.9263317569342,1236.1992986408534,26.0,1092722.581002752,17.0,2.5,4311.125630397788,436.2165992026954,0
1662.0,4,2,0,Standard,1996.0,714.5690818559541,0.0,99.0,801939.5107516779,30.0,2.0,2376.569081855954,482.5147477446919,1
2257.0,2,2,0,Rural,1994.0,412.2467063527381,0.0,30.0,403124.0531280185,32.0,2.0,2669.2467063527383,178.61056851042025,0
2214.0,1,1,0,Standard,2008.0,344.83966250860504,814.3575099744746,28.0,612179.9650665784,18.0,1.0,3373.19717248308,276.5040492622305,0
2145.0,3,2,0,Downtown,1977.0,533.9260831478945,958.2673254361724,15.0,889630.8162567646,49.0,2.0,3637.193408584067,414.74630128520494,0
1814.0,3,1,1,Suburbs,1975.0,370.2315340683946,0.0,6.0,364803.5126411721,51.0,1.5,2184.2315340683945,201.10447223879387,0
1696.0,2,1,0,Standard,2009.0,159.15498954058185,1086.9889722270063,64.0,670278.489080992,17.0,1.0,2942.1439617675883,395.21137327888675,0
2610.0,3,2,2,Suburbs,2022.0,608.6088893712147,0.0,97.0,869549.6829093436,4.0,3.0,3218.608889371215,333.16079804955694,1
2189.0,2,2,0,Downtown,2003.0,294.0664968897885,991.2557038552444,38.0,948687.652229022,23.0,2.0,3474.322200745033,433.3886031196994,0
968.0,3,2,1,Suburbs,2005.0,0.0,637.6550955061231,35.0,422438.4326735237,21.0,2.5,1605.655095506123,436.40333953876416,0
2440.0,1,1,0,Premium,1996.0,0.0,868.7591438919673,91.0,1384742.982827416,30.0,1.0,3308.759143891967,567.5176159128754,1
1551.0,2,1,0,Standard,2006.0,319.13340089475264,636.08690143952,86.0,691717.421101585,20.0,1.0,2506.2203023342727,445.98157388883624,1
1946.0,3,2,1,Downtown,2012.0,534.5061667553055,0.0,46.0,989638.2468845468,14.0,2.5,2480.5061667553055,508.549972705317,0
1793.0,4,3,0,Rural,1962.0,504.6081218067902,0.0,14.0,445622.9992281389,64.0,3.0,2297.60812180679,248.5348573497707,0
1221.0,4,4,2,Downtown,1993.0,285.7816664854224,0.0,26.0,880442.9271801614,33.0,5.0,1506.7816664854224,721.0834784440306,0
1755.0,1,1,1,Standard,2010.0,336.49337646463954,0.0,50.0,507839.0342085512,16.0,1.5,2091.4933764646394,289.36697105900356,0
1394.0,4,4,1,Downtown,2009.0,371.53726641104754,908.6167211523074,6.0,893437.1116487327,17.0,4.5,2674.153987563355,640.9161489589187,0
2062.0,1,1,1,Suburbs,2019.0,0.0,0.0,74.0,533102.8996767018,7.0,1.5,2062.0,258.5368087665867,0
2436.0,3,2,1,Suburbs,1975.0,429.0882919722303,939.8146833997188,48.0,666745.8141770943,51.0,2.5,3804.902975371949,273.7051782336183,0
1774.0,3,1,1,Downtown,1987.0,434.9931372336069,861.5541718251691,99.0,1074601.897455857,39.0,1.5,3070.5473090587757,605.7507877428731,1
1780.0,5,3,1,Standard,1963.0,464.0185289887967,792.256483235441,17.0,734290.299233353,63.0,3.5,3036.275012224238,412.52264001873766,0
2200.0,3,2,1,Premium,2012.0,0.0,0.0,25.0,1157086.502441944,14.0,2.5,2200.0,525.9484102008837,0
2542.0,3,2,1,Suburbs,2022.0,412.4941956320212,0.0,7.0,615899.3317263318,4.0,2.5,2954.4941956320213,242.2892729057167,0
2956.0,2,2,0,Standard,1997.0,439.5799031354418,0.0,100.0,895499.1087723258,29.0,2.0,3395.579903135442,302.9428649432767,1
2997.0,2,2,1,Standard,2021.0,450.2827519326058,0.0,8.0,672467.4415766872,5.0,2.5,3447.2827519326056,224.38019405294867,0
2399.0,2,2,0,Suburbs,1993.0,329.7476967160826,563.0747343600984,25.0,520694.5709357405,33.0,2.0,3291.822431076181,217.04650726792016,0
1688.0,4,3,0,Suburbs,1993.0,302.4187005937646,635.8436333234529,47.0,640969.4351162787,33.0,3.0,2626.262333917218,379.72122933428835,0
1978.0,3,1,0,Suburbs,1962.0,0.0,1379.7505292010874,16.0,402810.5480001217,64.0,1.0,3357.7505292010874,203.64537310420715,0
4044.875,1,1,0,Premium,1969.0,429.1942866876117,1600.7255407159037,92.0,1451453.51024908,57.0,1.0,6074.794827403515,358.8376674802262,1
1708.0,2,2,0,Standard,2013.0,562.2371092547173,666.4580285721956,17.0,593099.8434589858,13.0,2.0,2936.695137826913,347.2481519080713,0
1525.0,2,2,2,Standard,1986.0,240.59495867081512,0.0,35.0,565871.930311808,40.0,3.0,1765.5949586708152,371.06356086020196,0
1582.0,2,2,0,Suburbs,1985.0,508.91912820255607,400.2365994678005,64.0,579335.7979337828,41.0,2.0,2491.155727670356,366.20467631718253,0
1524.0,3,1,1,Suburbs,1992.0,772.6216121118005,644.7507303376171,49.0,564140.4477697406,34.0,1.5,2941.3723424494174,370.17089748670645,0
2754.0,1,1,1,Rural,1968.0,150.0,1351.8297826037806,50.0,467286.4623683173,58.0,1.5,4255.829782603781,169.67554915334688,0
2053.0,5,4,1,Suburbs,2008.0,326.97671912225536,909.4208968734042,1.0,720140.0988509117,18.0,4.5,3289.3976159956596,350.77452452552933,0
1880.0,3,2,0,Suburbs,2018.0,0.0,646.3838719793308,88.0,696561.2500419444,8.0,2.0,2526.3838719793307,370.51130321380026,1
2183.0,3,2,0,Standard,2019.0,169.53104446808172,919.4118242165908,78.0,894037.8788363928,7.0,2.0,3271.9428686846727,409.54552397452716,1
1881.0,2,1,0,Standard,1988.0,241.0722122958735,497.56050391183953,46.0,559511.1527759307,38.0,1.0,2619.632716207713,297.45409504302535,0
1672.0,4,2,1,Downtown,2019.0,301.2836785925851,724.3107940319724,50.0,1032894.5853255274,7.0,2.5,2697.5944726245575,617.7599194530666,0
2729.0,3,2,0,Standard,2015.0,411.2277718323427,1012.0174852763932,70.0,996986.6736450624,11.0,2.0,4152.245257108736,365.33040441372754,0
860.0,3,2,0,Suburbs,2021.0,263.9906551974859,0.0,29.0,446974.49063809466,5.0,2.0,1123.990655197486,519.7377798117379,0
1912.0,2,2,0,Rural,2013.0,565.544036566718,0.0,1.0,325986.6486988452,13.0,2.0,2477.544036566718,170.49510915211567,0
2675.0,3,2,1,Standard,2022.0,220.4417492760384,1204.370061435039,37.0,934286.0726692852,4.0,2.5,4099.811810711078,349.2658215586113,0
1394.0,3,1,1,Standard,2005.0,254.6081202483452,0.0,6.0,463365.89380655554,21.0,1.5,1648.6081202483451,332.4002107651044,0
3004.0,1,1,0,Standard,1993.0,469.51905334993256,1242.9319396988983,66.0,822166.1233585451,33.0,1.0,4716.450993048831,273.69045384771806,0
2038.0,4,4,0,Standard,1993.0,511.94747838386894,931.8101461927772,87.0,1055841.980965413,33.0,4.0,3481.7576245766463,518.0775176474058,1
1293.0,3,1,2,Suburbs,1977.0,683.6094772891045,453.9446913618166,47.0,554238.8348367264,49.0,2.0,2430.554168650921,428.6456572596492,0
2840.0,4,4,1,Suburbs,2010.0,445.9684480974353,1148.964779751088,69.0,903674.9083306092,16.0,4.5,4434.9332278485235,318.19539025725675,0
1344.0,1,1,1,Standard,1979.0,447.7382869875141,425.9444807583894,63.0,508489.4573285671,47.0,1.5,2217.6827677459037,378.3403700361362,0
2073.0,2,1,1,Standard,1994.0,250.00794598099264,0.0,12.0,506607.5332861664,32.0,1.5,2323.0079459809926,244.3837594241034,0
820.0,3,2,1,Standard,2014.0,569.0921685148104,587.6326302887808,36.0,562020.1257082701,12.0,2.5,1976.7247988035913,685.3903972052075,0
2565.0,3,1,0,Standard,1974.0,502.9432812597721,0.0,8.0,617019.8277286906,52.0,1.0,3067.943281259772,240.5535390755129,0
1268.0,4,2,0,Downtown,1997.0,222.90609320573336,921.9328350867512,50.0,832138.1980910862,29.0,2.0,2412.8389282924845,656.2604085891847,0
1470.0,3,2,1,Suburbs,1993.0,530.226321933384,901.9269009155428,69.0,645912.3591249613,33.0,2.5,2902.153222848927,439.3961626700417,0
2926.0,2,1,0,Suburbs,1995.0,0.0,0.0,66.0,601327.5595000816,31.0,1.0,2926.0,205.51181117569433,0
2559.0,3,2,1,Downtown,1960.0,441.1322552695251,1023.4353622272196,89.0,1245336.765231072,66.0,2.5,4023.567617496745,486.64977148537395,1
2077.0,4,3,0,Rural,2005.0,371.53726641104754,887.0421059911756,91.0,483031.2327196838,21.0,3.0,3335.579372402223,232.5619801250283,1
2867.0,2,2,0,Suburbs,2013.0,598.411424781968,967.341363715156,92.0,817605.4179209807,13.0,2.0,4432.752788497124,285.1780320617303,1
1846.0,3,2,1,Standard,1993.0,333.7464843357279,0.0,25.0,565522.8651107728,33.0,2.5,2179.746484335728,306.350414469541,0
2800.0,2,2,0,Downtown,1984.0,293.45936525321383,848.4735110102185,82.0,1281921.9622114175,42.0,2.0,3941.9328762634323,457.82927221836337,1
2136.0,4,3,0,Rural,1994.0,557.9604576392369,771.16904057741,25.0,500764.8875492098,32.0,3.0,3465.1294982166464,234.44049042566002,0
1522.0,3,2,0,Standard,1984.0,371.53726641104754,853.8842122917333,71.0,738840.4958051125,42.0,2.0,2747.421478702781,485.4405360086153,0
2848.0,2,2,1,Standard,2025.0,341.6183282204854,1113.8141599857056,95.0,1054160.740293036,1.0,2.5,4303.432488206191,370.1407093725548,1
2018.0,3,1,0,Rural,2008.0,444.0680032412084,782.6227916046174,16.0,392806.67127051344,18.0,1.0,3244.6907948458256,194.65147238380248,0
3003.0,2,2,1,Suburbs,1991.0,0.0,0.0,86.0,683002.0840487855,35.0,2.5,3003.0,227.439921428167,1
1512.0,3,2,2,Downtown,1985.0,669.5524774746931,582.0359347632834,30.0,913829.221346371,41.0,3.0,2763.5884122379766,604.3844056523618,0
2616.0,3,2,1,Standard,1977.0,507.5754961919935,1093.8696238979062,13.0,789113.1559943387,49.0,2.5,4217.445120089899,301.6487599366738,0
1709.0,1,1,0,Downtown,2021.0,344.82050594552743,0.0,33.0,648828.8580280782,5.0,1.0,2053.8205059455277,379.65410066008087,0
2682.0,3,2,0,Suburbs,1999.0,410.6045532497259,884.483406706515,45.0,738499.9278774487,27.0,2.0,3977.087959956241,275.3541863823448,0
2004.0,3,2,0,Downtown,2010.0,358.2798492565274,717.6460575266375,76.0,1163377.4394778644,16.0,2.0,3079.925906783165,580.527664410112,1
1779.0,3,1,1,Suburbs,2019.0,767.321845861034,475.39899831381103,26.0,555139.0940780065,7.0,1.5,3021.7208441748453,312.0512052152931,0
2633.0,3,2,1,Suburbs,1963.0,410.4671053322828,944.4120466056812,97.0,798992.2840337863,63.0,2.5,3987.879151937964,303.4532032031091,1
2386.0,3,1,0,Standard,2025.0,420.9122739019609,1004.5089256646728,34.0,788004.9445334981,1.0,1.0,3811.4211995666337,330.2619214306363,0
2213.0,5,3,1,Suburbs,1970.0,150.0,880.6372611904154,84.0,786891.9707705474,56.0,3.5,3243.6372611904153,355.5770315275858,1
2259.0,3,1,1,Rural,1975.0,559.156278877537,764.0674307973882,14.0,392455.4369507376,51.0,1.5,3582.2237096749254,173.72971976570943,0
3460.0,2,2,2,Suburbs,2015.0,641.5114184784474,1370.7720895907053,71.0,953743.286009184,11.0,3.0,5472.283508069152,275.6483485575676,0
1901.0,2,1,1,Standard,1969.0,860.7005052409003,785.2317207694432,54.0,696055.6500398499,57.0,1.5,3546.9322260103436,366.1523671961336,0
3250.0,2,2,1,Standard,1969.0,201.91055653801,1026.249092880794,1.0,731061.1581060746,57.0,2.5,4478.159649418804,224.9418948018691,0
2788.0,3,2,1,Rural,1976.0,303.1226517558972,0.0,51.0,492897.9227907753,50.0,2.5,3091.122651755897,176.79265523342013,0
2500.0,3,2,0,Premium,1985.0,468.2567641363333,985.5189705364204,9.0,1296122.358404627,41.0,2.0,3953.775734672754,518.4489433618509,0
2749.0,3,1,0,Suburbs,2009.0,356.289045797666,1075.2139172836005,99.0,760783.1029676914,17.0,1.0,4180.502963081266,276.74903709264873,1
1930.0,2,2,1,Standard,1974.0,150.0,574.6452763652946,39.0,658143.3089754342,52.0,2.5,2654.6452763652946,341.00689584219384,0
2174.0,1,1,1,Rural,1966.0,0.0,794.7790944872161,34.0,323469.59190200653,60.0,1.5,2968.779094487216,148.7900606724961,0
1597.0,3,2,2,Suburbs,1993.0,528.535790575765,765.6505752942853,12.0,440124.1001053192,33.0,3.0,2891.1863658700504,275.59430188185297,0
2228.0,4,2,0,Premium,1995.0,0.0,0.0,19.0,1083179.4214325305,31.0,2.0,2228.0,486.16670620849663,0
3460.0,3,2,0,Premium,2005.0,371.53726641104754,1434.4731848366148,48.0,1451453.51024908,21.0,2.0,5266.010451247662,419.49523417603467,0
2089.0,1,1,1,Standard,1971.0,0.0,932.396032393238,14.0,489207.3026160484,55.0,1.5,3021.396032393238,234.18252877742862,0
1829.0,2,1,0,Standard,1974.0,324.71588275034946,742.0956114340902,56.0,554993.5382497034,52.0,1.0,2895.8114941844397,303.44097225243485,0
1747.0,3,1,0,Suburbs,1981.0,255.16374906852417,0.0,95.0,513841.30806961097,45.0,1.0,2002.163749068524,294.1278237376136,1
1462.0,3,2,1,Standard,2001.0,425.0564656253716,859.2727890530341,81.0,796133.6803067065,25.0,2.5,2746.329254678406,544.5510809211398,1
2883.0,3,2,0,Premium,2022.0,448.675648355622,1485.8062756423697,2.0,222197.4913880975,4.0,2.0,4817.4819239979915,77.07162379052983,0
2329.0,3,2,0,Rural,1968.0,242.32545904747093,0.0,22.0,354294.11763117363,58.0,2.0,2571.3254590474708,152.12284999191655,0
2242.0,5,3,0,Downtown,1960.0,772.5648988881262,970.6789722039885,90.0,1352189.9919609437,66.0,3.0,3985.2438710921147,603.1177484214735,1
2149.0,3,2,0,Rural,1971.0,459.7349177038409,0.0,60.0,404714.2438465536,55.0,2.0,2608.734917703841,188.3267770342269,0
2056.0,3,1,0,Suburbs,1996.0,534.8562299255686,869.2627977223109,48.0,590807.612522246,30.0,1.0,3460.1190276478796,287.35778819175385,0
1971.0,3,2,1,Downtown,2020.0,0.0,857.7066293638492,70.0,1077914.3121427828,6.0,2.5,2828.706629363849,546.8870178299253,0
2846.0,3,2,1,Standard,1993.0,0.0,1252.1928769672668,75.0,968831.550228162,33.0,2.5,4098.192876967267,340.4186754139712,0
1618.0,1,1,1,Premium,1972.0,357.5060560873432,307.5847704160872,25.0,837102.6122324095,54.0,1.5,2283.0908265034304,517.3687343834422,0
1128.0,2,2,1,Standard,1992.0,0.0,515.988556143654,5.0,432178.9089974877,34.0,2.5,1643.988556143654,383.13733067153163,0
4044.875,2,1,0,Premium,2017.0,292.4104141233479,0.0,15.0,1137138.9488211889,9.0,1.0,4337.285414123347,281.13080103122815,0
2963.0,1,1,1,Downtown,2010.0,321.68047206613784,1148.0129167724126,83.0,1246356.7361323503,16.0,1.5,4432.69338883855,420.6401404429127,1
2426.0,2,2,1,Rural,2007.0,314.2392126662216,910.5609699661358,60.0,480107.396572025,19.0,2.5,3650.8001826323575,197.9008229892931,0
2518.0,3,2,1,Standard,1976.0,452.0599408300416,1192.7947074840088,60.0,875500.8471233017,50.0,2.5,4162.854648314051,347.69692101799114,0
2156.0,3,2,1,Downtown,2022.0,0.0,1141.2678104109375,82.0,1248568.4119039949,4.0,2.5,3297.2678104109373,579.1133635918344,1
3486.0,2,2,0,Standard,1999.0,531.3257574766616,0.0,41.0,877529.3182109015,27.0,2.0,4017.3257574766617,251.72958066864643,0
1165.0,5,2,1,Rural,2023.0,0.0,646.743672209984,40.0,420203.0411354005,3.0,2.5,1811.743672209984,360.68930569562275,0
2495.0,3,2,1,Standard,2005.0,248.35045598859887,1076.9942563380932,10.0,708770.0622323699,21.0,2.5,3820.344712326692,284.07617724744284,0
3094.0,3,2,1,Rural,1981.0,433.7225105037212,902.616720416356,30.0,551917.7956853693,45.0,2.5,4430.339230920077,178.38325652403663,0
2589.0,4,3,0,Premium,2021.0,295.17007293370096,970.7134836503028,76.0,1451453.51024908,5.0,3.0,3854.8835565840036,560.6232175546852,1
2590.0,3,2,1,Standard,2023.0,527.4184382656497,0.0,69.0,925147.0233298924,3.0,2.5,3117.4184382656495,357.1996229072944,0
2102.0,2,2,0,Downtown,1993.0,626.8352365998397,0.0,97.0,1085169.3131710915,33.0,2.0,2728.83523659984,516.2556199672176,1
2786.0,3,2,1,Standard,2022.0,335.35842992721587,755.1670681662838,15.0,833770.302516658,4.0,2.5,3876.5254980934997,299.2714653685061,0
2103.0,3,2,1,Standard,1974.0,237.08354705115624,721.6109070751734,76.0,796577.5768009019,52.0,2.5,3061.694454126329,378.7815391349985,1
2199.0,4,3,0,Premium,2014.0,153.06379763406233,723.9016869763303,57.0,1451453.51024908,12.0,3.0,3075.9654846103927,660.0516190309595,0
2524.0,3,1,0,Standard,1993.0,425.5849040155189,0.0,50.0,646784.0356069594,33.0,1.0,2949.584904015519,256.25357987597437,0
2157.0,3,2,0,Downtown,2025.0,0.0,616.9610095242937,16.0,910049.8068901004,1.0,2.0,2773.961009524294,421.9053346732037,0
1591.0,1,1,0,Premium,2017.0,509.6556288078304,1000.7790631852042,68.0,1129816.7279442044,9.0,1.0,3101.434691993035,710.1299358543082,0
2300.0,4,2,1,Standard,2007.0,352.21499979087514,987.5520639870622,54.0,839053.714612551,19.0,2.5,3639.7670637779374,364.8059628750222,0
1031.0,2,1,1,Downtown,1974.0,641.1106824735143,227.1628247151974,54.0,689809.8235000108,52.0,1.5,1899.2735071887116,669.0686939864314,0
1659.0,2,1,1,Suburbs,2015.0,380.0977330420157,899.3448173171244,52.0,500793.88098428666,11.0,1.5,2938.44255035914,301.8649071635242,0
3174.0,5,3,0,Standard,1998.0,302.1402309306283,1031.148518201242,30.0,1087409.4673813614,28.0,3.0,4507.288749131871,342.5990760495783,0
2299.0,2,2,0,Standard,2013.0,385.9568021394083,844.7090170597241,68.0,834647.4475860464,13.0,2.0,3529.665819199133,363.04804157722765,0
2382.0,2,1,1,Rural,1986.0,398.8653010488026,0.0,51.0,1395737.5298655664,40.0,1.5,2780.8653010488024,585.951943688315,0
1147.0,3,1,0,Suburbs,2008.0,207.3445887536239,689.2466771129232,55.0,459954.23354733,18.0,1.0,2043.591265866547,401.0063064928771,0
1848.0,2,2,0,Rural,1984.0,0.0,970.0712572304852,92.0,422000.67994021886,42.0,2.0,2818.071257230485,228.3553462879972,1
1147.0,5,2,1,Downtown,2001.0,658.2946432198263,376.5586378858368,11.0,922937.1980845284,25.0,2.5,2181.853281105663,804.6531805444886,0
2066.0,5,3,0,Standard,1970.0,293.0833172758609,1093.7188151089,63.0,891153.2391437528,56.0,3.0,3452.8021323847606,431.3423229156597,0
1566.0,2,2,1,Standard,2022.0,150.0,0.0,14.0,531835.1805222249,4.0,2.5,1716.0,339.6137806655331,0
3715.0,3,2,1,Downtown,2000.0,0.0,1886.3151490259495,87.0,1451453.51024908,26.0,2.5,5601.31514902595,390.70081029584924,1
2318.0,3,2,2,Rural,1998.0,294.42501128958054,682.0416518436546,21.0,419056.78150064056,28.0,3.0,3294.466663133235,180.78377113918918,0
1292.0,4,3,0,Premium,2005.0,372.5024736965044,0.0,32.0,1160964.8715199833,21.0,3.0,1664.5024736965045,898.5796219194917,0
2607.0,5,3,1,Rural,1999.0,150.0,895.8179698734141,8.0,506766.87769271154,27.0,3.5,3652.817969873414,194.38698799106695,0
1661.0,3,2,0,Standard,1991.0,505.65079017213935,820.4995041375721,50.0,676163.3442699583,35.0,2.0,2987.150294309711,407.08208565319586,0
2035.0,1,1,0,Rural,1970.0,525.8871768085893,0.0,41.0,333140.35651538696,56.0,1.0,2560.887176808589,163.70533489699605,0
3010.0,2,2,1,Standard,1987.0,0.0,1102.0170996323454,27.0,779696.5415047099,39.0,2.5,4112.017099632345,259.0353958487408,0
2529.0,3,1,0,Downtown,1994.0,320.64630240418336,810.1650528584701,68.0,1134194.3168339792,32.0,1.0,3659.8113552626533,448.4754119549147,0
2942.0,4,3,1,Standard,2015.0,719.1877112135885,1201.1183079148025,26.0,1129086.617442972,11.0,3.5,4862.306019128391,383.781990973138,0
2614.0,3,1,0,Standard,1963.0,504.1030130591113,1197.216002059468,5.0,637994.2697528113,63.0,1.0,4315.319015118579,244.06819806917034,0
2753.0,4,3,1,Standard,2007.0,0.0,0.0,33.0,829442.2128103288,19.0,3.5,2753.0,301.2866737414925,0
1564.0,3,2,1,Premium,2007.0,424.7649327239839,415.1148079514656,43.0,1161613.6759703823,19.0,2.5,2403.8797406754497,742.7197416690424,0
2333.0,2,1,0,Premium,1963.0,522.6529469581831,742.6063481335191,68.0,1239791.49626408,63.0,1.0,3598.259295091702,531.4151291316246,0
2036.0,2,2,1,Downtown,2013.0,440.681721291996,850.2637002319607,20.0,899873.568443191,13.0,2.5,3326.9454215239566,441.98112398977946,0
1778.0,4,3,0,Standard,1976.0,468.375651758221,736.9527472696866,19.0,658487.2917772505,50.0,3.0,2983.328399027908,370.3528075237629,0
2096.0,4,3,1,Rural,1994.0,476.609809920384,0.0,44.0,438771.5573739501,32.0,3.5,2572.609809920384,209.33757508299146,0
1787.0,2,1,0,Premium,1995.0,473.9881264289548,504.9570461985671,90.0,1281212.754528453,31.0,1.0,2765.945172627522,716.9629292268904,1
1416.0,2,2,0,Rural,1975.0,373.6812347437356,823.7597705451802,73.0,314481.9925473743,51.0,2.0,2613.4410052889157,222.09180264645076,0
1198.0,3,2,0,Standard,1997.0,600.0158749049448,492.2336682166404,63.0,698181.5113136516,29.0,2.0,2290.2495431215852,582.789241497205,0
2041.0,1,1,2,Rural,1974.0,611.5468459885968,977.7548071424778,30.0,366825.3151303895,52.0,2.0,3630.301653131075,179.72822887329227,0
2159.0,2,2,0,Suburbs,1993.0,0.0,0.0,57.0,549146.1760778034,33.0,2.0,2159.0,254.35209637693532,0
1864.0,4,4,0,Suburbs,1995.0,638.9278096557981,710.1941088170366,64.0,771234.3629938621,31.0,4.0,3213.1219184728347,413.7523406619432,0
1977.0,4,2,0,Suburbs,2025.0,540.3241593817668,0.0,50.0,710938.1903443091,1.0,2.0,2517.3241593817665,359.60454746803697,0
2390.0,3,2,0,Suburbs,1964.0,562.9795836848233,1094.1564652961265,68.0,720885.4030165214,62.0,2.0,4047.13604898095,301.6256916387119,0
1256.0,4,2,0,Standard,2015.0,515.2175428646041,270.0705228725718,23.0,620928.7343647415,11.0,2.0,2041.288065737176,494.3700114368961,0
2974.0,4,4,2,Standard,1981.0,321.36573278431183,1103.7451554253646,54.0,1128116.6425366914,45.0,5.0,4399.110888209677,379.3263761051417,0
3113.0,4,3,1,Standard,2017.0,468.2009111413871,0.0,78.0,1179612.0968683602,9.0,3.5,3581.200911141387,378.93096590695797,1
1624.0,2,2,1,Suburbs,1983.0,471.4397525884834,0.0,6.0,438064.1640335497,43.0,2.5,2095.4397525884833,269.7439433704124,0
1364.0,2,2,0,Suburbs,1993.0,345.0820465936979,433.47502312495976,91.0,634882.2277140851,33.0,2.0,2142.5570697186577,465.4561786760155,1
3232.0,3,1,1,Premium,1975.0,536.5691653677761,1363.5359191011412,59.0,1451453.51024908,51.0,1.5,5132.105084468917,449.0883385671658,0
1266.0,3,2,0,Standard,2004.0,481.4477803586658,0.0,69.0,712453.0010077707,22.0,2.0,1747.4477803586658,562.7590845243054,0
2878.0,3,2,0,Suburbs,1972.0,567.1351520113907,0.0,53.0,750429.6279895882,54.0,2.0,3445.135152011391,260.7469173000654,0
1697.0,2,2,1,Standard,2014.0,535.9421680264031,0.0,14.0,514760.06762865337,12.0,2.5,2232.942168026403,303.3353374358594,0
2042.0,1,1,0,Rural,1969.0,371.53726641104754,893.2014410905526,81.0,408839.1928914361,57.0,1.0,3306.7387075016,200.2150797705368,1
2826.0,2,2,0,Standard,1998.0,300.2550233020005,1534.9732236733585,21.0,856112.0451634943,28.0,2.0,4661.228246975359,302.94127571248913,0
1606.0,3,2,1,Suburbs,1978.0,150.0,836.8104025847783,36.0,493317.5975955131,48.0,2.5,2592.8104025847783,307.1716049785262,0
1994.0,3,2,0,Rural,2022.0,394.8614771343988,0.0,31.0,407875.5324401831,4.0,2.0,2388.8614771343987,204.55142048153616,0
2411.0,3,1,0,Suburbs,1970.0,428.8553390556266,870.0310757688991,80.0,692331.8817180742,56.0,1.0,3709.8864148245257,287.15548806224564,1
